profile,dataset_position,sample_index,scan_index,slice_index,change_extent,original_accel_dims,sampling_mode,requested_r,effective_r,phase_encode_dim,input_samples,sampled_samples,center_samples,mask_seed,method,runtime_seconds,shared_prior_fit_seconds,amortized_runtime_seconds,stage1_iterations,stage2_iterations,psnr,ssim,nmse,change_cosine,change_gain,mi_prior_ref,mi_prior_recon,mi_prior_delta,laps_psnr,laps_ssim,laps_gain,magnitude_mae,magnitude_rmse,magnitude_nrmse,magnitude_error_max,relative_data_error
paper,115,115,1,9,1,1,1D,5.0,4.790697674418604,1,115,43,16,847364531,LAPS-NeRP (released),76.283323867945,0.0,76.283323867945,630.0,301.0,25.63615339341302,0.7247874128010932,0.12053467333316803,0.9041082655297628,0.8777968746445993,0.521094600062354,0.3716729513851213,-0.14942164867723268,21.527076721191406,0.6692581176757812,1.5292932016176124,0.02674035663628145,0.05226241907898575,0.34718104784872245,0.7097678780555725,0.429269015789032
paper,115,115,1,9,1,1,1D,5.0,4.790697674418604,1,115,43,16,847364531,LAPS-NeRP (+scale output),76.283323867945,0.0,76.283323867945,630.0,301.0,20.20269932455775,0.6785626746604231,0.4211699962615967,0.6603656841773913,0.6348977406999793,0.521094600062354,0.3788597300070351,-0.14223487005531887,21.59276580810547,0.6699057817459106,1.0276911068086139,0.05048465499570194,0.097692722351495,0.6489761153598053,0.7097678780555725,0.2899841070175171
paper,115,115,1,9,1,1,1D,6.0,5.722222222222222,1,115,36,16,768974995,Registered prior,0.0,0.0,0.0,,,18.663440152864545,0.6714724948593682,0.6003206968307495,0.13404893784528074,0.019413000327682704,0.521094600062354,4.317068666310428,3.795974066248074,17.73571014404297,0.6177763342857361,0.9788365412063269,0.054735075330578045,0.1166339999884409,0.7748036743109105,1.0993898808956146,1.2651134729385376
paper,115,115,1,9,1,1,1D,6.0,5.722222222222222,1,115,36,16,768974995,Zero-filled,0.0,0.0,0.0,,,21.94500614850472,0.7025178894774471,0.28198546171188354,0.7646389612978485,0.703409250820033,0.521094600062354,0.4235042052411481,-0.09759039482120585,19.28548812866211,0.6462854146957397,1.228861803025088,0.04042039297401241,0.07993682056175498,0.5310230489404277,0.8124792873859406,0.32017219066619873
paper,115,115,1,9,1,1,1D,6.0,5.722222222222222,1,115,36,16,768974995,CG-SENSE,0.0424815658479929,0.0,0.0424815658479929,15.0,,20.191395922590996,0.6667015950363705,0.4222675859928131,0.6938281396904561,0.6848787657986736,0.521094600062354,0.31607621960691656,-0.2050183804554374,20.45652198791504,0.6506627798080444,1.0419403202292794,0.05100227203098735,0.09781993781944862,0.6498212120898275,0.8858152031898499,0.2717192471027374
paper,115,115,1,9,1,1,1D,6.0,5.722222222222222,1,115,36,16,768974995,Ours: magnitude-phase residual,91.44138587405905,56.093701255042106,102.66012612506748,1000.0,3000.0,18.964933197061047,0.6674748764086387,0.5600593090057373,0.4843614411912018,0.3856981360244432,0.521094600062354,0.9885738662355019,0.46747926617314794,20.473466873168945,0.6572537422180176,0.9628882343101522,0.055483776467968246,0.11265501207523736,0.7483711207202393,0.870140939950943,0.2754759192466736
paper,115,115,1,9,1,1,1D,6.0,5.722222222222222,1,115,36,16,768974995,LAPS-NeRP (released),98.45580938807689,0.0,98.45580938807689,899.0,301.0,22.697597278672042,0.6931098674584121,0.23711970448493958,0.7901510173794992,0.6303924253572124,0.521094600062354,0.5061195727556491,-0.014975027306704858,20.53481674194336,0.6487656831741333,1.2310474652280037,0.03779032587139393,0.07330225145932154,0.4869493781536544,0.7097678780555725,0.3375951051712036
paper,115,115,1,9,1,1,1D,6.0,5.722222222222222,1,115,36,16,768974995,LAPS-NeRP (+scale output),98.45580938807689,0.0,98.45580938807689,899.0,301.0,19.261738858914605,0.6659198869573567,0.5230623483657837,0.5227711377270918,0.4393707614714975,0.521094600062354,0.5094093103180495,-0.011685289744304495,20.54000473022461,0.6487869620323181,0.9807473302289902,0.057061298132393315,0.1088705044576251,0.7232305064236001,0.7272829711437225,0.273843914270401
paper,115,115,1,9,1,1,1D,7.0,6.645161290322581,1,115,31,16,2118635330,Registered prior,0.0,0.0,0.0,,,18.663440152864545,0.6714724948593682,0.6003206968307495,0.13404893784528074,0.019413000327682704,0.521094600062354,4.317068666310428,3.795974066248074,17.73571014404297,0.6177763342857361,0.9788365412063269,0.054735075330578045,0.1166339999884409,0.7748036743109105,1.0993898808956146,1.2329859733581543
paper,115,115,1,9,1,1,1D,7.0,6.645161290322581,1,115,31,16,2118635330,Zero-filled,0.0,0.0,0.0,,,21.11163237975572,0.6887430292614409,0.3416363596916199,0.7159065238062899,0.6590495973413357,0.521094600062354,0.4083275737908435,-0.11276702627151047,18.97649383544922,0.6361140012741089,1.1587613338485396,0.04521298375477374,0.08798640213078783,0.5844966962214104,0.8319783806800842,0.30820587277412415
